Site,Season,Date,Type,Transect,Plot,Plot ID,Less15m,TOTAL,Bare Mud,Dead,Water,Wrack,ROCK,Sill Fiber,Spartina alterniflora,Spartina patens,Distichlis spicata,Juncus gerardii,Salicornia depressa,Vaucheria,Agalinas maritima,Atriplex patula,Festuca rubra,Limonium nashii,Iva frutecens,Panicum virgatum,Plantago maritima,Polygonum ramosissimum,Puccinellia sp.,Schoenoplectus maritimus,Schoenoplectus robustus,Solidago sempervirens,Spartina pectinata,Spergularia marina,Suaeda linearis,Suaeda maritima,Triglochin maritimum,Agarophyton vermiculophyllum,Algae,Ascophyllum nodosum,Filamentous algae,Fucus spiralis,Fucus vesiculosus,Ulva Spp.,Agrostis stolonifera,Agropyron repens,Agrostis alba,Ambrosia sp.,Amelanchier canadensis,Ammophila breviligulata,Annaphalis sp.,Artemisia vulgaris,Aster sp.,Bidens frondosa,Calamagrostis canadensis,Calystegia sepium,Chenopodium album,Chenopodium rubrum,Clover ,Digitaria grass sp.,Echinola crus-gali,Elymus spp,Elymus virginicus,Juncus balticus,Lactuca sp.,Leersia oryzoides,Lotus corniculatus,Lythrum salicaria,Myrica gale,Myrica pensylvanica,Phalaris arundinacea,Phragmites americanus,Phragmites australis,Polygonum sp.,Rosa multiflora,Rosa rugosa,Rubus sp.,Rumex crispus,Schoenoplectus olneyii,Schoenoplectus pungens,Schoenoplectus validus,Schoenoplectus spp.,Solidago rugosa,Solidago sp.,Steria sp.,Symphyotrichum subulatum,Teucrium canadense,Toxicodendron radicans,Typha angustifolia,Typha latifolia,Vetch,Unknown 1,Unknown 2,Unknown 3,Canopy Height_45,NOTES,Percent Live,Percent Not Live,Percent Native,Percent Invasive,Percent Halo,Percent Algae Total,"Vascular Richness Total
",Richness HALO,Richness Algae,Richness Non-Halo,HMGs
Wagon Hill Farm,2019,8/1/2019,Living Shoreline,High,10,WHFLSH10,,100,25,20,0,0,0,0,0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,,55,45,55,0,55,0,2,2,0,0,55
Wagon Hill Farm,2019,8/1/2019,Reference,Low,1,WHFREFL1,,100,0,0,0,0,0,0,79,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7,,100,0,100,0,100,0,4,4,0,0,15
Wagon Hill Farm,2019,8/1/2019,Reference,Low,2,WHFREFL2,,100,0,0,0,0,0,0,88,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.7,,100,0,100,0,100,0,5,5,0,0,5
Wagon Hill Farm,2019,8/1/2019,Reference,Low,3,WHFREFL3,,100,5,0,0,0,0,0,64,15,0,10,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3,,95,5,95,0,95,0,5,5,0,0,25
Wagon Hill Farm,2019,8/1/2019,Reference,Low,4,WHFREFL4,,100,0,0,0,0,0,0,84,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.7,,100,0,100,0,100,0,3,3,0,0,15
Wagon Hill Farm,2019,8/1/2019,Reference,Low,5,WHFREFL5,,100,0,0,0,0,0,0,45,49,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3,,100,0,100,0,100,0,4,4,0,0,49
Wagon Hill Farm,2019,8/1/2019,Reference,Low,6,WHFREFL6,,100,0,0,0,0,0,0,94,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,100,0,100,0,100,0,3,3,0,0,5
Wagon Hill Farm,2019,8/1/2019,Reference,Low,7,WHFREFL7,,100,0,0,0,0,0,0,98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,,100,0,100,0,100,0,3,3,0,0,0
Wagon Hill Farm,2019,8/1/2019,Reference,Low,8,WHFREFL8,,100,0,0,0,0,0,0,75,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7,,100,0,100,0,100,0,3,3,0,0,0
Wagon Hill Farm,2019,8/1/2019,Reference,Low,9,WHFREFL9,,100,5,5,0,0,0,0,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,90,10,90,0,90,0,2,2,0,0,5
Wagon Hill Farm,2019,8/1/2019,Reference,Low,10,WHFREFL10,,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,,100,0,100,0,100,0,1,1,0,0,0
Wagon Hill Farm,2019,8/1/2019,Reference,High,1,WHFREFH1,,100,0,0,0,0,0,0,0,0,0,83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,,100,0,100,0,100,0,4,4,0,0,83
Wagon Hill Farm,2019,8/1/2019,Reference,High,2,WHFREFH2,,100,5,0,0,0,0,0,10,44,0,30,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,,95,5,95,0,95,0,6,6,0,0,74
Wagon Hill Farm,2019,8/1/2019,Reference,High,3,WHFREFH3,,100,0,0,0,0,0,0,54,25,0,15,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,,100,0,100,0,100,0,5,5,0,0,40
Wagon Hill Farm,2019,8/1/2019,Reference,High,4,WHFREFH4,,100,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,,100,0,100,0,100,0,2,2,0,0,99
Wagon Hill Farm,2019,8/1/2019,Reference,High,5,WHFREFH5,,100,0,0,0,0,0,0,5,10,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,,100,0,100,0,100,0,4,4,0,0,94
Wagon Hill Farm,2019,8/1/2019,Reference,High,6,WHFREFH6,,100,0,0,0,0,0,0,20,15,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.7,,100,0,100,0,100,0,4,4,0,0,79
Wagon Hill Farm,2019,8/1/2019,Reference,High,7,WHFREFH7,,100,10,0,0,0,0,0,0,0,74,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,90,10,90,0,90,0,3,3,0,0,89
Wagon Hill Farm,2019,8/1/2019,Reference,High,8,WHFREFH8,,100,20,0,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,,80,20,80,0,80,0,2,2,0,0,60
Wagon Hill Farm,2019,8/1/2019,Reference,High,9,WHFREFH9,,100,20,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,,80,20,80,0,80,0,2,2,0,0,80
Wagon Hill Farm,2019,8/1/2019,Reference,High,10,WHFREFH10,,100,0,0,0,0,0,0,15,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,,100,0,99,0,99,1,3,3,1,0,83
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,1,WHFNA1,,100,5,5,0,0,0,0,0,20,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,,90,10,90,0,90,0,3,3,0,0,90
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,2,WHFNA2,,100,5,0,0,0,0,0,0,15,69,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,,95,5,95,0,95,0,4,4,0,0,94
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,3,WHFNA3,,100,10,69,0,0,0,0,0,0,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,,21,79,20,0,20,1,2,2,1,0,20
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,4,WHFNA4,,100,0,0,0,0,0,0,0,5,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,100,0,5,0,5,95,1,1,2,0,5
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,5,WHFNA5,,100,60,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,,40,60,40,0,40,0,1,1,0,0,40
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,6,WHFNA6,,100,0,0,0,0,0,0,10,84,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3,,100,0,100,0,100,0,4,4,0,0,89
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,7,WHFNA7,,100,0,0,0,0,0,0,5,50,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,,100,0,100,0,100,0,3,3,0,0,95
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,8,WHFNA8,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plot Slumped Off,0,100,0,0,0,0,0,0,0,0,0
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,9,WHFNA9,,100,5,0,0,0,0,0,1,0,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,95,5,94,0,94,1,2,2,1,0,93
Wagon Hill Farm,2019,8/2/2019,No Action Control,High,10,WHFNA10,,100,0,0,0,0,0,0,0,25,0,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,,100,0,100,0,100,0,3,3,0,0,99
Wagon Hill Farm,2019,,No Action Control,Low,10,Modified,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,1,NMPLSL1,Y,100,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,10,90,10,0,10,0,1,1,0,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,2,NMPLSL2,Y,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,3,NMPLSL3,Y,100,5,0,0,0,0,0,40,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,95,5,40,0,40,55,1,1,1,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,4,NMPLSL4,Y,100,40,0,0,0,0,0,55,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,,60,40,55,0,55,5,1,1,1,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,5,NMPLSL5,Y,100,95,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,95,0,0,0,5,0,0,1,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,6,NMPLSL6,N,100,30,0,0,0,0,0,10,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,70,30,10,0,10,60,1,1,1,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,7,NMPLSL7,N,100,20,0,0,0,0,0,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,80,20,60,0,60,20,1,1,1,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,8,NMPLSL8,N,100,25,0,0,0,0,0,60,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,,75,25,60,0,60,15,1,1,1,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,9,NMPLSL9,N,100,30,0,0,0,0,0,50,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,,70,30,50,0,50,20,1,1,1,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,Low,10,NMPLSL10,N,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,High,1,NMPLSH1,,100,47,0,0,0,0,0,1,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,53,47,53,0,53,0,5,5,0,0,1
North Mill Pond,2020,8/17/2020,Living Shoreline,High,2,NMPLSH2,,100,49,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,51,49,51,0,51,0,2,2,0,0,50
North Mill Pond,2020,8/17/2020,Living Shoreline,High,3,NMPLSH3,,100,10,0,0,25,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,65,35,65,0,65,0,1,1,0,0,65
North Mill Pond,2020,8/17/2020,Living Shoreline,High,4,NMPLSH4,,100,35,0,0,0,0,0,5,5,0,0,39,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,65,35,60,0,60,5,6,6,1,0,10
North Mill Pond,2020,8/17/2020,Living Shoreline,High,5,NMPLSH5,,100,15,0,0,0,0,0,5,49,0,0,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,85,15,80,0,80,5,5,5,1,0,49
North Mill Pond,2020,8/17/2020,Living Shoreline,High,6,NMPLSH6,,100,5,20,0,0,0,0,0,62,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,75,25,75,0,75,0,5,5,0,0,62
North Mill Pond,2020,8/17/2020,Living Shoreline,High,7,NMPLSH7,,100,5,0,0,0,0,0,1,74,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,95,5,95,0,95,0,5,5,0,0,74
North Mill Pond,2020,8/17/2020,Living Shoreline,High,8,NMPLSH8,,100,48,40,0,0,0,0,1,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,12,88,12,0,12,0,4,4,0,0,1
North Mill Pond,2020,8/17/2020,Living Shoreline,High,9,NMPLSH9,,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/17/2020,Living Shoreline,High,10,NMPLSH10,,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,Reference,Low,1,NMPREFL1,,100,25,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,,75,25,60,0,60,15,1,1,1,0,60
North Mill Pond,2020,8/18/2020,Reference,Low,2,NMPREFL2,,100,40,0,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,,60,40,50,0,50,10,1,1,1,0,50
